timestep,episode,reward,estimated_team_reward,coverage_ratio,threat_level_avg,visited_cells,loss,timestamp
29750,30,6.693437500000006,26.773750000000025,0.98,0.2615250000000001,392,0.0,2025-12-24T00:04:02.434933Z
30000,30,6.120937500000004,24.483750000000015,0.98,0.2633250000000001,392,0.0,2025-12-24T00:04:02.541100Z
30250,31,-13.25,-53.0,0.075,1.0,30,0.0,2025-12-24T00:04:02.789501Z
30500,31,-13.25,-53.0,0.075,1.0,30,0.0,2025-12-24T00:04:03.034448Z
30750,31,-13.25,-53.0,0.075,1.0,30,0.0,2025-12-24T00:04:03.281614Z
31000,31,-13.25,-53.0,0.075,1.0,30,0.0,2025-12-24T00:04:03.527756Z
31250,32,3.9378125000000006,15.751250000000002,0.6175,0.5309750000000001,247,0.0,2025-12-24T00:04:03.670279Z
31500,32,4.429374999999997,17.717499999999987,0.805,0.6416500000000002,322,0.0,2025-12-24T00:04:03.796821Z
31750,32,-13.083125000000003,-52.33250000000001,0.805,0.9376500000000001,322,0.0,2025-12-24T00:04:03.920196Z
32000,32,-13.8625,-55.45,0.805,1.0,322,0.0,2025-12-24T00:04:04.041102Z
32250,33,10.42135416666667,41.685416666666676,0.98,0.27062500000000006,392,0.0,2025-12-24T00:04:04.152121Z
32500,33,3.585625000000002,14.342500000000008,0.98,0.34115000000000006,392,0.0,2025-12-24T00:04:04.257023Z
32750,33,5.683750000000002,22.735000000000007,0.98,0.2523000000000001,392,0.0,2025-12-24T00:04:04.361246Z
33000,33,12.401249999999997,49.60499999999999,0.98,0.26990000000000014,392,0.0,2025-12-24T00:04:04.465566Z
33250,34,6.355937500000007,25.423750000000027,0.62,0.517525,248,0.0,2025-12-24T00:04:04.598686Z
33500,34,4.794375000000002,19.17750000000001,0.79,0.6464500000000001,316,0.0,2025-12-24T00:04:04.724749Z
33750,34,-13.4503125,-53.80125,0.79,0.967025,316,0.0,2025-12-24T00:04:04.847713Z
34000,34,-13.8625,-55.45,0.79,1.0,316,0.0,2025-12-24T00:04:04.968753Z
34250,35,2.607812499999998,10.431249999999991,0.545,0.5753750000000002,218,0.0,2025-12-24T00:04:05.155127Z
34500,35,-9.305208333333333,-37.22083333333334,0.775,0.6707500000000001,310,0.0,2025-12-24T00:04:05.329859Z
34750,35,-13.122812500000002,-52.49125000000001,0.775,0.9408250000000001,310,0.0,2025-12-24T00:04:05.503425Z
35000,35,-13.8625,-55.45,0.775,1.0,310,0.0,2025-12-24T00:04:05.675077Z
35250,36,0.3047916666666657,1.219166666666661,0.6075,0.5829500000000001,243,0.0,2025-12-24T00:04:05.801928Z
35500,36,-8.505208333333336,-34.02083333333334,0.7875,0.6677500000000002,315,0.0,2025-12-24T00:04:05.914790Z
35750,36,-12.108437500000003,-48.43375000000001,0.7875,0.9246750000000001,315,0.0,2025-12-24T00:04:06.027034Z
36000,36,-13.05,-52.2,0.7875,1.0,315,0.0,2025-12-24T00:04:06.135912Z
36250,37,-5.849895833333334,-23.399583333333332,0.62,0.498325,248,0.0,2025-12-24T00:04:06.254146Z
36500,37,-9.195000000000002,-36.78000000000001,0.7925,0.6536000000000002,317,0.0,2025-12-24T00:04:06.362673Z
36750,37,-13.725625,-54.9025,0.7925,0.98905,317,0.0,2025-12-24T00:04:06.468680Z
37000,37,-13.8625,-55.45,0.7925,1.0,317,0.0,2025-12-24T00:04:06.573405Z
37250,38,-3.208333333333335,-12.833333333333341,0.98,0.29200000000000015,392,0.0,2025-12-24T00:04:06.683290Z
37500,38,2.650625,10.6025,0.98,0.42995000000000017,392,0.0,2025-12-24T00:04:06.794599Z
37750,38,-9.725228125000001,-38.900912500000004,0.98,0.696625,392,0.0,2025-12-24T00:04:06.939538Z
38000,38,-13.8625,-55.45,0.98,1.0,392,0.0,2025-12-24T00:04:07.122686Z
38250,39,-13.25,-53.0,0.1075,1.0,43,0.0,2025-12-24T00:04:07.340343Z
38500,39,-13.25,-53.0,0.1075,1.0,43,0.0,2025-12-24T00:04:07.552322Z
