timestep,episode,reward,estimated_team_reward,coverage_ratio,threat_level_avg,visited_cells,loss,timestamp
49750,50,-4.7467500000000005,-23.73375,0.98,0.543675,392,0.0,2025-12-24T00:01:52.993668Z
50000,50,-5.771999999999999,-28.86,0.98,0.7632000000000001,392,0.0,2025-12-24T00:01:53.149022Z
50250,51,3.9120000000000004,19.560000000000002,0.98,0.20679999999999998,392,0.0,2025-12-24T00:01:53.278659Z
50500,51,1.4317500000000027,7.158750000000012,0.98,0.20782499999999998,392,0.0,2025-12-24T00:01:53.389942Z
50750,51,-0.6440000000000015,-3.2200000000000077,0.98,0.3194000000000002,392,0.0,2025-12-24T00:01:53.506911Z
51000,51,-5.5257499999999995,-27.62875,0.98,0.601575,392,0.0,2025-12-24T00:01:53.666118Z
51250,52,13.132166666666677,65.66083333333339,0.98,0.19845,392,0.0,2025-12-24T00:01:53.797307Z
51500,52,4.255500000000001,21.277500000000007,0.98,0.16145000000000004,392,0.0,2025-12-24T00:01:53.909149Z
51750,52,-0.14575000000000005,-0.7287499999999998,0.98,0.20457500000000006,392,0.0,2025-12-24T00:01:54.024830Z
52000,52,1.5657499999999986,7.828749999999992,0.98,0.3574250000000002,392,0.0,2025-12-24T00:01:54.147759Z
52250,53,14.095249999999997,70.47625,0.98,0.1474750000000001,392,0.0,2025-12-24T00:01:54.271363Z
52500,53,5.842000000000002,29.210000000000015,0.98,0.4468000000000001,392,0.0,2025-12-24T00:01:54.402692Z
52750,53,-8.980500000000001,-44.90250000000001,0.98,0.7740500000000001,392,0.0,2025-12-24T00:01:54.585354Z
53000,53,-11.34,-56.7,0.98,1.0,392,0.0,2025-12-24T00:01:54.771313Z
53250,54,10.899083333333328,54.495416666666635,0.98,0.263425,392,0.0,2025-12-24T00:01:54.894504Z
53500,54,4.8675,24.337499999999995,0.98,0.19625000000000006,392,0.0,2025-12-24T00:01:55.004807Z
53750,54,-6.798583500000002,-33.99291750000001,0.98,0.5916750000000002,392,0.0,2025-12-24T00:01:55.154911Z
54000,54,-11.028,-55.14000000000001,0.98,0.9688000000000001,392,0.0,2025-12-24T00:01:55.340769Z
54250,55,-3.378937500000003,-16.89468750000001,0.455,0.759375,182,0.0,2025-12-24T00:01:55.550013Z
54500,55,-11.72,-58.6,0.455,1.0,182,0.0,2025-12-24T00:01:55.752114Z
54750,55,-11.72,-58.6,0.455,1.0,182,0.0,2025-12-24T00:01:55.951376Z
55000,55,-11.72,-58.6,0.455,1.0,182,0.0,2025-12-24T00:01:56.150059Z
55250,56,6.971583333333328,34.85791666666663,0.98,0.14617500000000005,392,0.0,2025-12-24T00:01:56.268974Z
55500,56,16.504000000000005,82.52000000000001,0.98,0.14060000000000003,392,0.0,2025-12-24T00:01:56.380558Z
55750,56,3.1495,15.747500000000002,0.98,0.22305000000000008,392,0.0,2025-12-24T00:01:56.494875Z
56000,56,-4.575500000000002,-22.877500000000005,0.98,0.46455000000000013,392,0.0,2025-12-24T00:01:56.607102Z
56250,57,13.6405,68.2025,0.98,0.19395000000000007,392,0.0,2025-12-24T00:01:56.730887Z
56500,57,5.375250000000001,26.876250000000006,0.98,0.16747500000000007,392,0.0,2025-12-24T00:01:56.843245Z
56750,57,-4.365,-21.825000000000003,0.98,0.5125000000000001,392,0.0,2025-12-24T00:01:56.996938Z
57000,57,-8.975250000000003,-44.87625000000001,0.98,0.7675250000000002,392,0.0,2025-12-24T00:01:57.153150Z
57250,58,14.417833333333327,72.08916666666664,0.98,0.13755000000000003,392,0.0,2025-12-24T00:01:57.277481Z
57500,58,8.394499999999995,41.97249999999998,0.98,0.15155000000000005,392,0.0,2025-12-24T00:01:57.389798Z
57750,58,14.351500000000007,71.75750000000004,0.98,0.13185,392,0.0,2025-12-24T00:01:57.504957Z
58000,58,7.4699999999999935,37.34999999999997,0.98,0.13299999999999998,392,0.0,2025-12-24T00:01:57.616888Z
58250,59,11.888916666666674,59.44458333333336,0.98,0.20277500000000004,392,0.0,2025-12-24T00:01:57.734287Z
58500,59,-2.0535000000000005,-10.267500000000005,0.98,0.4483500000000001,392,0.0,2025-12-24T00:01:57.863846Z
58750,59,-9.318999999999999,-46.595,0.98,0.7978999999999999,392,0.0,2025-12-24T00:01:58.049517Z
59000,59,-11.34,-56.7,0.98,1.0,392,0.0,2025-12-24T00:01:58.234845Z
59250,60,-3.9262500000000027,-19.631250000000012,0.6125,0.7236250000000001,245,0.0,2025-12-24T00:01:58.499578Z
59500,60,-10.85,-54.25,0.6125,1.0,245,0.0,2025-12-24T00:01:58.773389Z
59750,60,-10.85,-54.25,0.6125,1.0,245,0.0,2025-12-24T00:01:59.044655Z
60000,60,-10.85,-54.25,0.6125,1.0,245,0.0,2025-12-24T00:01:59.317884Z
60250,61,-4.4736666666666665,-22.368333333333332,0.645,0.5997,258,0.0,2025-12-24T00:01:59.451859Z
60500,61,0.9145000000000021,4.572500000000012,0.645,0.75555,258,0.0,2025-12-24T00:01:59.572422Z
60750,61,-10.7,-53.5,0.645,1.0,258,0.0,2025-12-24T00:01:59.689441Z
61000,61,-10.7,-53.5,0.645,1.0,258,0.0,2025-12-24T00:01:59.806437Z
61250,62,8.539583333333331,42.69791666666666,0.98,0.23137500000000005,392,0.0,2025-12-24T00:01:59.934104Z
61500,62,0.44024999999999803,2.201249999999991,0.98,0.21697500000000006,392,0.0,2025-12-24T00:02:00.045364Z
61750,62,-0.8535000000000006,-4.267500000000003,0.98,0.18435000000000007,392,0.0,2025-12-24T00:02:00.158205Z
